,user_id,item_id,rating
34910,127,Electric blue,1
34911,128,Electric blue,1
34912,129,Electric blue,1
34913,130,Electric blue,1
34915,133,Electric blue,2
34916,134,Electric blue,2
34917,135,Electric blue,1
34918,136,Electric blue,1
34919,137,Electric blue,1
34920,138,Electric blue,1
34922,141,Electric blue,2
34923,142,Electric blue,1
34925,144,Electric blue,1
34926,145,Electric blue,2
34927,146,Electric blue,2
34928,147,Electric blue,1
34929,148,Electric blue,2
34930,149,Electric blue,1
34931,150,Electric blue,2
34932,151,Electric blue,2
34933,152,Electric blue,1
34934,153,Electric blue,2
34935,154,Electric blue,1
34937,157,Electric blue,1
34938,158,Electric blue,1
34939,159,Electric blue,1
34940,160,Electric blue,2
34941,161,Electric blue,2
34942,162,Electric blue,1
34943,163,Electric blue,1
34944,164,Electric blue,2
34945,166,Electric blue,2
34946,167,Electric blue,2
34947,168,Electric blue,1
34948,169,Electric blue,2
34949,170,Electric blue,2
34950,171,Electric blue,1
34951,172,Electric blue,1
34953,174,Electric blue,1
34954,175,Electric blue,1
34955,176,Electric blue,2
34956,177,Electric blue,2
34959,180,Electric blue,1
34960,181,Electric blue,2
34961,182,Electric blue,2
34963,185,Electric blue,1
34964,186,Electric blue,2
34965,187,Electric blue,1
34966,188,Electric blue,2
34967,189,Electric blue,1
34968,190,Electric blue,2
34969,191,Electric blue,2
34970,192,Electric blue,2
34971,193,Electric blue,2
34972,194,Electric blue,1
34973,195,Electric blue,1
34974,196,Electric blue,2
34975,197,Electric blue,1
34976,198,Electric blue,2
34978,200,Electric blue,1
34979,201,Electric blue,1
34980,202,Electric blue,2
34981,203,Electric blue,2
34982,205,Electric blue,2
34983,206,Electric blue,1
34984,207,Electric blue,1
34985,209,Electric blue,1
34986,210,Electric blue,1
34987,212,Electric blue,1
34990,216,Electric blue,1
34991,217,Electric blue,2
34992,218,Electric blue,1
34993,219,Electric blue,2
34994,220,Electric blue,1
34996,222,Electric blue,2
34997,223,Electric blue,2
34998,224,Electric blue,2
35000,226,Electric blue,1
35002,229,Electric blue,2
35003,230,Electric blue,1
35006,233,Electric blue,2
35007,234,Electric blue,1
35008,235,Electric blue,1
35009,236,Electric blue,1
35011,238,Electric blue,1
35012,239,Electric blue,1
35013,241,Electric blue,1
35014,242,Electric blue,1
35015,243,Electric blue,2
35016,244,Electric blue,1
35017,245,Electric blue,1
35019,247,Electric blue,1
35020,248,Electric blue,1
35021,249,Electric blue,1
35022,250,Electric blue,1
35023,251,Electric blue,2
35024,252,Electric blue,1
35025,253,Electric blue,1
35026,255,Electric blue,2
35027,256,Electric blue,1
35028,257,Electric blue,2
35029,259,Electric blue,2
35030,260,Electric blue,1
35031,261,Electric blue,2
35032,262,Electric blue,1
35033,263,Electric blue,1
35034,264,Electric blue,2
35035,265,Electric blue,1
35037,267,Electric blue,1
35038,268,Electric blue,2
35039,269,Electric blue,2
35040,270,Electric blue,2
35041,271,Electric blue,2
35042,273,Electric blue,2
35043,274,Electric blue,1
35044,275,Electric blue,1
35045,276,Electric blue,1
35046,277,Electric blue,1
35047,278,Electric blue,2
35048,279,Electric blue,1
35049,280,Electric blue,1
35050,281,Electric blue,2
35051,282,Electric blue,1
35052,283,Electric blue,1
35053,284,Electric blue,1
35055,286,Electric blue,1
35056,287,Electric blue,2
35058,289,Electric blue,2
35059,290,Electric blue,2
35061,292,Electric blue,1
35062,293,Electric blue,1
35063,294,Electric blue,1
35066,297,Electric blue,2
35067,298,Electric blue,2
35068,299,Electric blue,1
35069,300,Electric blue,2
35070,301,Electric blue,2
35071,303,Electric blue,1
35072,304,Electric blue,2
35073,305,Electric blue,1
35075,307,Electric blue,2
35076,308,Electric blue,1
35077,309,Electric blue,2
35078,310,Electric blue,1
35079,311,Electric blue,2
35080,312,Electric blue,1
35081,313,Electric blue,2
35082,314,Electric blue,1
35083,315,Electric blue,1
35085,317,Electric blue,1
35087,320,Electric blue,2
35088,321,Electric blue,1
35089,322,Electric blue,1
35090,323,Electric blue,1
35091,324,Electric blue,1
35092,325,Electric blue,2
35093,326,Electric blue,2
35094,327,Electric blue,2
35095,328,Electric blue,1
35096,329,Electric blue,2
35097,330,Electric blue,1
35099,334,Electric blue,1
35101,336,Electric blue,2
35102,337,Electric blue,2
35104,339,Electric blue,1
35105,340,Electric blue,2
35106,341,Electric blue,2
35107,342,Electric blue,1
35109,344,Electric blue,1
35110,345,Electric blue,1
35112,347,Electric blue,1
35113,348,Electric blue,1
35114,349,Electric blue,1
35115,350,Electric blue,1
35116,352,Electric blue,2
35118,354,Electric blue,1
35119,355,Electric blue,2
35120,356,Electric blue,1
35121,357,Electric blue,2
35122,358,Electric blue,1
35123,359,Electric blue,2
35124,360,Electric blue,1
35125,361,Electric blue,1
35126,362,Electric blue,1
35127,363,Electric blue,2
35128,364,Electric blue,1
35131,367,Electric blue,1
35132,368,Electric blue,2
35133,369,Electric blue,2
35134,370,Electric blue,1
35135,371,Electric blue,1
35136,372,Electric blue,2
35137,373,Electric blue,2
35138,374,Electric blue,2
35139,375,Electric blue,1
35140,376,Electric blue,2
35141,377,Electric blue,1
35142,379,Electric blue,1
35143,380,Electric blue,1
35144,381,Electric blue,1
35145,382,Electric blue,1
35146,383,Electric blue,1
35147,384,Electric blue,1
35149,386,Electric blue,1
35150,387,Electric blue,1
35151,388,Electric blue,1
35152,389,Electric blue,2
35153,390,Electric blue,1
35154,391,Electric blue,2
35156,393,Electric blue,2
35157,394,Electric blue,1
35158,395,Electric blue,1
35159,396,Electric blue,1
35160,397,Electric blue,1
35161,398,Electric blue,1
35163,400,Electric blue,1
35164,401,Electric blue,1
35165,402,Electric blue,2
35166,403,Electric blue,1
35167,404,Electric blue,2
35168,405,Electric blue,1
35169,407,Electric blue,1
35170,408,Electric blue,2
35171,409,Electric blue,1
35172,410,Electric blue,1
35173,411,Electric blue,1
35174,412,Electric blue,1
35175,413,Electric blue,1
35176,414,Electric blue,1
35177,415,Electric blue,1
35178,416,Electric blue,1
35179,417,Electric blue,1
35180,418,Electric blue,1
35181,419,Electric blue,2
35182,420,Electric blue,1
35183,421,Electric blue,1
35184,422,Electric blue,1
35185,423,Electric blue,2
35186,424,Electric blue,1
35187,425,Electric blue,1
35188,426,Electric blue,2
35189,427,Electric blue,2
35190,428,Electric blue,1
35191,429,Electric blue,1
35192,430,Electric blue,1
35193,431,Electric blue,2
35194,432,Electric blue,1
35195,433,Electric blue,1
35196,434,Electric blue,2
35197,435,Electric blue,2
35198,436,Electric blue,1
35199,438,Electric blue,2
35200,439,Electric blue,2
35201,440,Electric blue,1
35202,441,Electric blue,1
35203,442,Electric blue,1
35205,444,Electric blue,2
35206,445,Electric blue,1
35207,446,Electric blue,1
35208,447,Electric blue,2
35209,448,Electric blue,1
35210,449,Electric blue,1
35211,451,Electric blue,2
35212,452,Electric blue,2
35214,454,Electric blue,2
35216,456,Electric blue,2
35217,457,Electric blue,2
35218,458,Electric blue,2
35220,460,Electric blue,1
35221,461,Electric blue,1
35222,462,Electric blue,1
35223,463,Electric blue,1
35224,464,Electric blue,1
35225,467,Electric blue,1
35227,469,Electric blue,2
35228,470,Electric blue,1
35229,471,Electric blue,1
35230,473,Electric blue,1
35231,474,Electric blue,1
35232,475,Electric blue,1
35233,476,Electric blue,1
35234,478,Electric blue,1
35235,479,Electric blue,2
35236,480,Electric blue,2
35237,481,Electric blue,1
35238,482,Electric blue,2
35239,484,Electric blue,2
35240,485,Electric blue,1
35241,486,Electric blue,2
35242,487,Electric blue,1
35243,488,Electric blue,2
35244,489,Electric blue,1
35245,490,Electric blue,1
35246,491,Electric blue,2
35247,492,Electric blue,2
35249,494,Electric blue,1
35250,495,Electric blue,1
35251,496,Electric blue,2
35252,497,Electric blue,2
35253,498,Electric blue,1
35254,499,Electric blue,1
35255,500,Electric blue,1
35256,501,Electric blue,2
35257,502,Electric blue,1
35258,503,Electric blue,1
35259,504,Electric blue,1
35260,505,Electric blue,1
35261,506,Electric blue,1
35262,507,Electric blue,1
35265,510,Electric blue,1
35266,511,Electric blue,1
35267,512,Electric blue,2
35268,513,Electric blue,1
35269,514,Electric blue,1
35270,515,Electric blue,1
35271,516,Electric blue,1
35272,517,Electric blue,1
35273,520,Electric blue,2
35274,521,Electric blue,1
35275,522,Electric blue,1
35276,523,Electric blue,1
35277,524,Electric blue,1
35279,526,Electric blue,2
35280,527,Electric blue,1
35282,529,Electric blue,1
35283,530,Electric blue,2
35285,532,Electric blue,1
35286,533,Electric blue,1
35287,534,Electric blue,2
35288,536,Electric blue,2
35289,537,Electric blue,1
35290,538,Electric blue,2
35291,539,Electric blue,2
35292,540,Electric blue,1
35293,541,Electric blue,1
35294,542,Electric blue,2
35295,543,Electric blue,1
35296,544,Electric blue,2
35297,545,Electric blue,1
35298,546,Electric blue,2
35299,547,Electric blue,1
35300,548,Electric blue,1
35302,550,Electric blue,1
35303,551,Electric blue,1
35304,553,Electric blue,2
35305,554,Electric blue,1
35306,555,Electric blue,1
35307,556,Electric blue,1
35308,557,Electric blue,2
35310,559,Electric blue,1
35311,560,Electric blue,1
35315,564,Electric blue,1
35316,566,Electric blue,1
35317,567,Electric blue,1
35318,568,Electric blue,1
35319,569,Electric blue,1
35320,570,Electric blue,1
35321,571,Electric blue,1
35322,572,Electric blue,2
35323,573,Electric blue,2
35324,574,Electric blue,1
35325,575,Electric blue,1
35326,576,Electric blue,1
35328,578,Electric blue,1
35329,579,Electric blue,1
35330,580,Electric blue,1
35331,581,Electric blue,1
35332,582,Electric blue,1
35333,583,Electric blue,1
35334,584,Electric blue,1
35335,585,Electric blue,1
35336,592,Electric blue,1
35337,593,Electric blue,2
35338,594,Electric blue,2
35339,595,Electric blue,2
35340,596,Electric blue,2
35341,598,Electric blue,2
35342,599,Electric blue,2
35343,600,Electric blue,2
35344,601,Electric blue,2
35345,602,Electric blue,1
35346,603,Electric blue,1
35347,604,Electric blue,1
35348,605,Electric blue,1
35349,607,Electric blue,1
35350,609,Electric blue,2
35351,610,Electric blue,1
35352,611,Electric blue,1
35353,612,Electric blue,2
35354,613,Electric blue,1
35355,614,Electric blue,1
35356,615,Electric blue,1
35357,616,Electric blue,1
35358,618,Electric blue,1
35359,619,Electric blue,1
35360,620,Electric blue,2
35361,621,Electric blue,2
35362,622,Electric blue,1
35363,623,Electric blue,2
35364,624,Electric blue,2
35365,625,Electric blue,2
35366,626,Electric blue,1
35367,628,Electric blue,2
35368,630,Electric blue,1
35369,631,Electric blue,1
35370,632,Electric blue,1
35371,634,Electric blue,1
35373,636,Electric blue,2
35375,638,Electric blue,2
35376,639,Electric blue,2
35377,640,Electric blue,2
35379,642,Electric blue,2
35380,643,Electric blue,1
35381,644,Electric blue,2
35382,646,Electric blue,2
35383,647,Electric blue,1
35384,648,Electric blue,2
35385,649,Electric blue,1
35386,650,Electric blue,1
35388,652,Electric blue,1
35389,653,Electric blue,2
35390,654,Electric blue,1
35391,655,Electric blue,1
35392,656,Electric blue,1
35393,657,Electric blue,1
35394,658,Electric blue,2
35395,659,Electric blue,1
35396,660,Electric blue,2
35397,661,Electric blue,1
35398,662,Electric blue,1
35399,663,Electric blue,1
35401,665,Electric blue,1
35402,666,Electric blue,2
35403,667,Electric blue,1
35404,668,Electric blue,1
35405,669,Electric blue,2
35406,670,Electric blue,1
35408,672,Electric blue,2
35409,673,Electric blue,1
35410,674,Electric blue,1
35411,675,Electric blue,2
35412,676,Electric blue,2
35413,677,Electric blue,1
35415,679,Electric blue,2
35416,680,Electric blue,2
35417,681,Electric blue,2
35418,683,Electric blue,1
35419,684,Electric blue,1
35420,685,Electric blue,1
35421,686,Electric blue,2
35424,689,Electric blue,2
35425,690,Electric blue,2
35426,691,Electric blue,1
35427,693,Electric blue,2
35428,694,Electric blue,2
35431,697,Electric blue,2
35432,698,Electric blue,2
35433,699,Electric blue,1
35434,700,Electric blue,1
35435,701,Electric blue,1
35436,703,Electric blue,2
35437,704,Electric blue,1
35438,705,Electric blue,1
35439,706,Electric blue,2
35440,707,Electric blue,1
35441,709,Electric blue,1
35442,710,Electric blue,1
35444,713,Electric blue,2
35445,714,Electric blue,2
35446,715,Electric blue,1
35447,716,Electric blue,2
35449,718,Electric blue,2
35450,719,Electric blue,1
35451,720,Electric blue,2
35452,721,Electric blue,1
35453,722,Electric blue,2
35455,724,Electric blue,1
35456,725,Electric blue,2
35457,726,Electric blue,2
35458,728,Electric blue,1
35459,729,Electric blue,2
35460,730,Electric blue,1
35461,731,Electric blue,1
35462,732,Electric blue,2
35463,734,Electric blue,1
35464,735,Electric blue,1
35465,736,Electric blue,2
35467,738,Electric blue,2
35468,740,Electric blue,2
35469,741,Electric blue,1
35470,742,Electric blue,2
35471,743,Electric blue,1
35472,744,Electric blue,1
35473,745,Electric blue,2
35474,746,Electric blue,1
35475,747,Electric blue,2
35477,749,Electric blue,1
35478,751,Electric blue,2
35479,753,Electric blue,1
35480,754,Electric blue,1
35481,755,Electric blue,1
35482,756,Electric blue,2
35483,757,Electric blue,2
35485,759,Electric blue,1
35486,760,Electric blue,2
35488,762,Electric blue,1
35489,763,Electric blue,1
35490,764,Electric blue,2
35491,765,Electric blue,1
35492,766,Electric blue,2
35493,767,Electric blue,2
35494,769,Electric blue,1
35495,771,Electric blue,2
35497,773,Electric blue,2
35498,774,Electric blue,2
35500,776,Electric blue,2
35501,777,Electric blue,2
35502,778,Electric blue,2
35503,779,Electric blue,1
35504,780,Electric blue,2
35505,781,Electric blue,2
35506,782,Electric blue,2
35507,783,Electric blue,1
35508,784,Electric blue,2
35509,785,Electric blue,2
35511,788,Electric blue,1
35513,790,Electric blue,1
35514,791,Electric blue,2
35515,792,Electric blue,2
35516,793,Electric blue,1
35517,794,Electric blue,1
35518,795,Electric blue,1
35519,796,Electric blue,1
35520,797,Electric blue,1
35521,798,Electric blue,1
35522,799,Electric blue,2
35523,800,Electric blue,2
35524,801,Electric blue,1
35527,804,Electric blue,1
35528,805,Electric blue,1
35529,806,Electric blue,1
35530,807,Electric blue,2
35531,808,Electric blue,2
35533,810,Electric blue,2
35534,811,Electric blue,2
35537,814,Electric blue,1
35538,816,Electric blue,1
35539,817,Electric blue,2
35540,818,Electric blue,1
35541,819,Electric blue,1
35542,821,Electric blue,1
35543,822,Electric blue,2
35544,823,Electric blue,1
35546,825,Electric blue,1
35547,826,Electric blue,2
35548,827,Electric blue,1
35549,828,Electric blue,1
35550,829,Electric blue,1
35551,830,Electric blue,2
35552,831,Electric blue,2
35553,832,Electric blue,2
35554,833,Electric blue,1
35555,834,Electric blue,2
35556,835,Electric blue,1
35558,837,Electric blue,2
35559,838,Electric blue,2
35560,840,Electric blue,1
35561,841,Electric blue,1
35562,842,Electric blue,1
35563,844,Electric blue,1
35564,845,Electric blue,1
35565,846,Electric blue,1
35566,847,Electric blue,1
35567,848,Electric blue,1
35568,849,Electric blue,2
35569,850,Electric blue,2
35570,851,Electric blue,2
35571,852,Electric blue,2
35572,853,Electric blue,2
35573,854,Electric blue,2
35574,856,Electric blue,1
35575,857,Electric blue,1
35576,858,Electric blue,1
35577,859,Electric blue,1
35579,861,Electric blue,2
35580,862,Electric blue,2
35583,865,Electric blue,1
35585,867,Electric blue,2
35586,868,Electric blue,1
35587,869,Electric blue,2
35588,870,Electric blue,1
35589,871,Electric blue,1
35590,872,Electric blue,1
35591,873,Electric blue,2
35592,874,Electric blue,1
35593,875,Electric blue,1
35594,876,Electric blue,1
35595,878,Electric blue,1
35597,880,Electric blue,2
35598,881,Electric blue,2
35599,882,Electric blue,2
35600,883,Electric blue,1
35601,884,Electric blue,1
35602,885,Electric blue,2
35603,886,Electric blue,1
35604,887,Electric blue,1
35605,888,Electric blue,1
35606,889,Electric blue,1
35607,890,Electric blue,1
35608,892,Electric blue,2
35609,893,Electric blue,2
35610,894,Electric blue,2
35611,895,Electric blue,2
35613,898,Electric blue,1
35614,899,Electric blue,2
35615,900,Electric blue,2
35617,902,Electric blue,1
35618,903,Electric blue,2
35619,904,Electric blue,1
35620,905,Electric blue,1
35621,906,Electric blue,2
35622,907,Electric blue,1
35623,908,Electric blue,2
35624,909,Electric blue,1
35625,910,Electric blue,2
35626,911,Electric blue,1
35627,912,Electric blue,1
35628,913,Electric blue,1
35629,914,Electric blue,2
35631,916,Electric blue,1
35632,917,Electric blue,1
35633,918,Electric blue,2
35634,919,Electric blue,2
35635,920,Electric blue,1
35636,922,Electric blue,1
35637,923,Electric blue,2
35639,925,Electric blue,1
35640,926,Electric blue,1
35641,927,Electric blue,1
35642,928,Electric blue,2
35643,930,Electric blue,2
35644,931,Electric blue,1
35645,932,Electric blue,1
35646,933,Electric blue,1
35647,934,Electric blue,2
35648,935,Electric blue,1
35649,936,Electric blue,1
35650,937,Electric blue,2
35651,938,Electric blue,1
35652,939,Electric blue,2
35655,943,Electric blue,1
35656,944,Electric blue,1
35657,945,Electric blue,1
35658,946,Electric blue,2
35659,947,Electric blue,1
35660,948,Electric blue,1
35661,949,Electric blue,1
35662,950,Electric blue,1
35663,951,Electric blue,1
35665,953,Electric blue,2
35666,954,Electric blue,1
35667,955,Electric blue,2
35668,958,Electric blue,2
35670,960,Electric blue,1
35671,961,Electric blue,1
35672,962,Electric blue,1
35673,963,Electric blue,1
35674,964,Electric blue,2
35675,965,Electric blue,2
35676,966,Electric blue,1
35677,967,Electric blue,1
35678,968,Electric blue,2
35679,969,Electric blue,1
35680,970,Electric blue,1
35682,972,Electric blue,2
35683,973,Electric blue,1
35684,974,Electric blue,1
35685,975,Electric blue,1
35686,976,Electric blue,1
35687,977,Electric blue,2
35689,979,Electric blue,1
35690,980,Electric blue,2
35691,981,Electric blue,1
35692,982,Electric blue,1
35693,983,Electric blue,1
35694,984,Electric blue,2
35695,985,Electric blue,1
35696,986,Electric blue,2
35697,987,Electric blue,2
35698,988,Electric blue,1
35699,989,Electric blue,1
35700,991,Electric blue,1
35701,992,Electric blue,2
35702,993,Electric blue,2
35703,994,Electric blue,2
35704,995,Electric blue,1
35705,996,Electric blue,2
35706,997,Electric blue,2
35707,998,Electric blue,1
35708,999,Electric blue,1
35709,1000,Electric blue,2
35710,1001,Electric blue,2
35711,1002,Electric blue,1
35712,1003,Electric blue,1
35714,1005,Electric blue,1
35717,1008,Electric blue,2
35718,1009,Electric blue,1
35719,1011,Electric blue,1
35720,1012,Electric blue,2
35721,1013,Electric blue,1
35722,1014,Electric blue,2
35723,1015,Electric blue,1
35724,1016,Electric blue,1
35725,1017,Electric blue,1
35727,1019,Electric blue,1
35728,1020,Electric blue,1
35729,1021,Electric blue,2
35730,1022,Electric blue,1
35731,1023,Electric blue,2
35732,1024,Electric blue,1
35733,1025,Electric blue,2
35734,1026,Electric blue,1
35735,1029,Electric blue,1
35736,1030,Electric blue,2
35737,1031,Electric blue,1
35738,1032,Electric blue,1
35739,1033,Electric blue,1
35740,1035,Electric blue,2
35741,1036,Electric blue,1
35742,1037,Electric blue,1
35743,1038,Electric blue,2
35744,1039,Electric blue,2
35745,1040,Electric blue,1
35746,1041,Electric blue,1
35747,1042,Electric blue,2
35748,1043,Electric blue,1
35749,1044,Electric blue,1
35750,1045,Electric blue,2
35751,1046,Electric blue,1
35752,1047,Electric blue,2
35753,1048,Electric blue,2
35754,1049,Electric blue,1
35755,1050,Electric blue,1
35756,1052,Electric blue,1
35757,1053,Electric blue,2
35758,1054,Electric blue,1
35759,1056,Electric blue,1
35760,1057,Electric blue,2
35761,1058,Electric blue,2
35762,1059,Electric blue,1
35763,1060,Electric blue,1
35764,1061,Electric blue,1
35765,1062,Electric blue,2
35766,1063,Electric blue,1
35767,1064,Electric blue,2
35768,1065,Electric blue,2
35772,1069,Electric blue,1
35773,1070,Electric blue,1
35774,1071,Electric blue,2
